ResponseID,ResponseSet,Name,ExternalDataReference,EmailAddress,IPAddress,Status,StartDate,EndDate,Finished,survey_code,How much would you pay for an Amazon.com gift card valued at $50?,How much would you pay for an Amazon.com gift card valued at $50.08?,How much would you pay for an Amazon.com gift card valued at $50.45?,How much would you pay for an Amazon.com gift card valued at $49.55?,How much would you pay for an Amazon.com gift card valued at $49.92?,What is your gender?,Indicate total household income:,What is your highest level of education?,What is your age?,LocationLatitude,LocationLongitude,LocationAccuracy,,values,Question,is.$49.55,is.$49.92,is.$50,is.$50.08,is.$50.45,is.nan,TimezoneName,TimezoneId,is.Atlantic Standard Time,is.Central Standard Time,is.Eastern Standard Time,is.Greenwich Mean Time,is.Hawaii-Aleutian Standard Time,is.India Standard Time,is.Mountain Standard Time,is.Pacific Standard Time,is.Peru Standard Time,Education,is.Associates,is.Bachelor,is.College,is.Graduate,is.Highschool,is.None,gender
R_e5pY5Tj1qJg2lQp,Default Response Set,Anonymous,,,99.194.96.28,0,2015-08-05 21:28:05,2015-08-05 21:28:21,1,17550227,40,,,,,2,49500,4,29,31.858093261719,-81.585403442383,-1,,40,$50,0,0,1,0,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Bachelor,0,1,0,0,0,0,Female
R_02LiluOebnjAadn,Default Response Set,Anonymous,,,75.148.160.118,0,2015-08-05 22:04:23,2015-08-05 22:04:49,1,84202318,,45.00,,,,1,85000,5,29,29.69189453125,-95.65119934082,-1,,45.00,$50.08,0,0,0,1,0,0,Central Standard Time,America/Chicago,0,1,0,0,0,0,0,0,0,Graduate,0,0,0,1,0,0,Male
R_bDUy0nJf9MAwCQB,Default Response Set,Anonymous,,,97.95.64.36,0,2015-08-05 23:50:02,2015-08-05 23:51:36,1,93869055,,30.00,,,,2,10000,2,29,45.756607055664,-87.157096862793,-1,,30.00,$50.08,0,0,0,1,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,College,0,0,1,0,0,0,Female
R_bDVN0wRsFocZpAx,Default Response Set,Anonymous,,,98.252.191.145,0,2015-08-06 01:39:22,2015-08-06 01:39:52,1,25292728,,40.00,,,,1,65000,4,36,34.306701660156,-85.269996643066,-1,,40.00,$50.08,0,0,0,1,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Bachelor,0,1,0,0,0,0,Male
R_cuSRQGgs0m2lygR,Default Response Set,Anonymous,,,70.192.194.100,0,2015-08-06 07:05:12,2015-08-06 07:05:54,1,93128548,,,,45,,1,123000,4,41,39.278396606445,-76.556999206543,-1,,45,$49.55,1,0,0,0,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Bachelor,0,1,0,0,0,0,Male
R_brzNMbKZTkx1IVf,Default Response Set,Anonymous,,,73.196.182.154,0,2015-08-06 09:03:56,2015-08-06 09:04:15,1,44692101,,,,,49.92,2,145000,4,36,39.696899414062,-75.125,-1,,49.92,$49.92,0,1,0,0,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Bachelor,0,1,0,0,0,0,Female
R_2hQyduj9novOlCJ,Default Response Set,Anonymous,,,71.40.248.70,0,2015-08-06 09:41:23,2015-08-06 09:42:15,1,87453003,50,,,,,2,65000,2,42,29.586196899414,-98.476501464844,-1,,50,$50,0,0,1,0,0,0,Central Standard Time,America/Chicago,0,1,0,0,0,0,0,0,0,College,0,0,1,0,0,0,Female
R_80yTVOUU61Vtzfv,Default Response Set,Anonymous,,,24.96.193.40,0,2015-08-06 10:19:49,2015-08-06 10:20:53,1,23158619,,,,5,,1,45000,2,47,28.008697509766,-82.745399475098,-1,,5,$49.55,1,0,0,0,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,College,0,0,1,0,0,0,Male
R_cwh0EAy3qJmiOCF,Default Response Set,Anonymous,,,162.198.196.42,0,2015-08-06 14:44:26,2015-08-06 14:44:58,1,21365006,,,45.00,,,1,94500,4,33,38.859405517578,-90.475799560547,-1,,45.00,$50.45,0,0,0,0,1,0,Central Standard Time,America/Chicago,0,1,0,0,0,0,0,0,0,Bachelor,0,1,0,0,0,0,Male
R_da6MMcLbwKKeaVL,Default Response Set,Anonymous,,,107.134.67.105,0,2015-08-06 14:59:17,2015-08-06 14:59:34,1,21062626,,,,,40.00,2,95000,2,39,34.087295532227,-80.929397583008,-1,,40.00,$49.92,0,1,0,0,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,College,0,0,1,0,0,0,Female
R_elXf5kUBjagPJKl,Default Response Set,Anonymous,,,68.35.46.171,0,2015-08-06 15:00:32,2015-08-06 15:00:56,1,31521737,,,,40.00,,1,37000,3,34,34.912292480469,-87.625900268555,-1,,40.00,$49.55,1,0,0,0,0,0,Central Standard Time,America/Chicago,0,1,0,0,0,0,0,0,0,Associates,1,0,0,0,0,0,Male
R_3KmzZvbgNFj87pr,Default Response Set,Anonymous,,,71.59.143.12,0,2015-08-06 15:00:44,2015-08-06 15:01:36,1,47756196,,,,49.55,,1,70000,1,24,45.445999145508,-122.88200378418,-1,,49.55,$49.55,1,0,0,0,0,0,Pacific Standard Time,America/Los_Angeles,0,0,0,0,0,0,0,1,0,Highschool,0,0,0,0,1,0,Male
R_5zMcQIRbdsmitIF,Default Response Set,Anonymous,,,97.89.35.226,0,2015-08-06 15:01:49,2015-08-06 15:02:08,1,38574009,,,,49,,1,52000,4,29,38,-97,-1,,49,$49.55,1,0,0,0,0,0,Central Standard Time,America/Chicago,0,1,0,0,0,0,0,0,0,Bachelor,0,1,0,0,0,0,Male
R_aauDGvOh9AN6Jal,Default Response Set,Anonymous,,,98.111.225.63,0,2015-08-06 15:03:12,2015-08-06 15:04:19,1,95985593,,,,35,,2,17000,4,35,40.40510559082,-80.035202026367,-1,,35,$49.55,1,0,0,0,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Bachelor,0,1,0,0,0,0,Female
R_3DXvnI408PoTeUB,Default Response Set,Anonymous,,,98.240.157.255,0,2015-08-06 15:08:04,2015-08-06 15:08:58,1,23009428,,35.00,,,,2,30000,2,62,45.010192871094,-93.342796325684,-1,,35.00,$50.08,0,0,0,1,0,0,Central Standard Time,America/Chicago,0,1,0,0,0,0,0,0,0,College,0,0,1,0,0,0,Female
R_8Hvr0SSgr0bnGwR,Default Response Set,Anonymous,,,73.159.126.232,0,2015-08-06 15:09:40,2015-08-06 15:10:09,1,83411335,,40.00,,,,2,29000,1,32,41.978302001953,-70.746696472168,-1,,40.00,$50.08,0,0,0,1,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Highschool,0,0,0,0,1,0,Female
R_egtEPhfNLOjsyep,Default Response Set,Anonymous,,,24.228.158.217,0,2015-08-06 15:17:26,2015-08-06 15:17:47,1,27072365,45,,,,,2,141000,4,47,41.007507324219,-74.048301696777,-1,,45,$50,0,0,1,0,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Bachelor,0,1,0,0,0,0,Female
R_dp9j3mM59IMxjwh,Default Response Set,Anonymous,,,64.251.50.211,0,2015-08-06 15:26:52,2015-08-06 15:27:43,1,76342535,,45.08,,,,1,110000,3,30,41.505905151367,-72.908096313477,-1,,45.08,$50.08,0,0,0,1,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Associates,1,0,0,0,0,0,Male
R_0VqhwdJjkkDfGId,Default Response Set,Anonymous,,,164.113.217.51,0,2015-08-06 15:38:56,2015-08-06 15:39:30,1,49459530,,,46.50,,,1,45000,5,34,39.039306640625,-95.208702087402,-1,,46.50,$50.45,0,0,0,0,1,0,Central Standard Time,America/Chicago,0,1,0,0,0,0,0,0,0,Graduate,0,0,0,1,0,0,Male
R_6EaspoyRq5rhqi9,Default Response Set,Anonymous,,,66.30.28.179,0,2015-08-06 16:02:30,2015-08-06 16:02:55,1,48950399,40,,,,,1,45000,2,32,41.730499267578,-71.114501953125,-1,,40,$50,0,0,1,0,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,College,0,0,1,0,0,0,Male
R_3Da7cnDxB4p87zL,Default Response Set,Anonymous,,,98.212.172.203,0,2015-08-06 16:34:11,2015-08-06 16:34:38,1,25030548,,,50.45,,,2,15000,2,26,41.559494018555,-85.854202270508,-1,,50.45,$50.45,0,0,0,0,1,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,College,0,0,1,0,0,0,Female
R_eRmUHjhJ7PtT90V,Default Response Set,Anonymous,,,96.32.89.42,0,2015-08-06 17:15:32,2015-08-06 17:16:20,1,66164946,,,,,40,2,60000,4,26,34.009094238281,-84.008796691895,-1,,40,$49.92,0,1,0,0,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Bachelor,0,1,0,0,0,0,Female
R_0Om9XvYsrvJf8Ff,Default Response Set,Anonymous,,,72.23.176.243,0,2015-08-06 18:32:49,2015-08-06 18:33:11,1,60530215,,,45.00,,,2,25000,2,45,40.07600402832,-79.919403076172,-1,,45.00,$50.45,0,0,0,0,1,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,College,0,0,1,0,0,0,Female
R_0cupIvut5HmD2w5,Default Response Set,Anonymous,,,72.23.176.243,0,2015-08-06 18:33:48,2015-08-06 18:34:37,1,84929674,,,,,15.00,1,25500,2,51,40.07600402832,-79.919403076172,-1,,15.00,$49.92,0,1,0,0,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,College,0,0,1,0,0,0,Male
R_37B6ThpbxT2XtYN,Default Response Set,Anonymous,,,107.4.213.128,0,2015-08-06 19:06:14,2015-08-06 19:06:44,1,49450648,45.00,,,,,2,58000,2,50,44.826705932617,-93.313201904297,-1,,45.00,$50,0,0,1,0,0,0,Central Standard Time,America/Chicago,0,1,0,0,0,0,0,0,0,College,0,0,1,0,0,0,Female
R_0ptM8YteMUY8quF,Default Response Set,Anonymous,,,142.197.72.156,0,2015-08-06 19:27:42,2015-08-06 19:28:12,1,92441648,,40,,,,2,35000,4,39,28.251907348633,-80.660697937012,-1,,40,$50.08,0,0,0,1,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Bachelor,0,1,0,0,0,0,Female
R_8BAjpEVQrdl86RT,Default Response Set,Anonymous,,,76.176.37.218,0,2015-08-07 00:07:15,2015-08-07 00:07:31,1,76902123,,,,35,,1,165000,4,38,33.199996948242,-117.24250030518,-1,,35,$49.55,1,0,0,0,0,0,Pacific Standard Time,America/Los_Angeles,0,0,0,0,0,0,0,1,0,Bachelor,0,1,0,0,0,0,Male
R_5h7MEapL2RMtNxr,Default Response Set,Anonymous,,,68.111.85.33,0,2015-08-07 07:18:04,2015-08-07 07:19:48,1,54011741,,,,,50.00,1,100000,4,44,33.708099365234,-117.75959777832,-1,,50.00,$49.92,0,1,0,0,0,0,Pacific Standard Time,America/Los_Angeles,0,0,0,0,0,0,0,1,0,Bachelor,0,1,0,0,0,0,Male
R_cC2mP41NPrZGM4Z,Default Response Set,Anonymous,,,99.127.218.186,0,2015-08-09 21:00:07,2015-08-09 21:00:29,1,25426764,,1,,,,1,1234,3,66,41.874496459961,-87.650299072266,-1,,1,$50.08,0,0,0,1,0,0,Central Standard Time,America/Chicago,0,1,0,0,0,0,0,0,0,Associates,1,0,0,0,0,0,Male
R_a3PYiDcbwABHgWh,Default Response Set,Anonymous,,,71.171.15.93,0,2015-08-09 21:01:29,2015-08-09 21:01:46,1,92035408,40,,,,,1,40000,4,25,37.103500366211,-80.420700073242,-1,,40,$50,0,0,1,0,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Bachelor,0,1,0,0,0,0,Male
R_cwl8YWOtuULEo9n,Default Response Set,Anonymous,,,104.207.136.6,0,2015-08-09 21:01:34,2015-08-09 21:01:50,1,79441428,,,,,47.00,2,59000,3,30,40.416900634766,-74.25789642334,-1,,47.00,$49.92,0,1,0,0,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Associates,1,0,0,0,0,0,Female
R_9mGfoG9SUjJ6efX,Default Response Set,Anonymous,,,73.182.114.126,0,2015-08-09 21:01:45,2015-08-09 21:02:06,1,95622768,,,,25.00,,2,65000,1,32,32.095703125,-81.25309753418,-1,,25.00,$49.55,1,0,0,0,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Highschool,0,0,0,0,1,0,Female
R_79iJqjz2meDZzuZ,Default Response Set,Anonymous,,,24.167.7.138,0,2015-08-09 21:02:20,2015-08-09 21:02:59,1,35496763,,,45,,,1,24000,2,26,25.950897216797,-97.325401306152,-1,,45,$50.45,0,0,0,0,1,0,Central Standard Time,America/Chicago,0,1,0,0,0,0,0,0,0,College,0,0,1,0,0,0,Male
R_1Y5hWRjVJ0G7rw1,Default Response Set,Anonymous,,,104.156.228.146,0,2015-08-09 21:03:45,2015-08-09 21:04:21,1,10133055,,40,,,,1,65000,2,27,37.333801269531,-121.89149475098,-1,,40,$50.08,0,0,0,1,0,0,Pacific Standard Time,America/Los_Angeles,0,0,0,0,0,0,0,1,0,College,0,0,1,0,0,0,Male
R_doFULUDmrSwDFZz,Default Response Set,Anonymous,,,69.113.158.53,0,2015-08-09 21:04:31,2015-08-09 21:05:33,1,58460532,,,,,45,1,52000,2,32,41.078002929688,-74.176399230957,-1,,45,$49.92,0,1,0,0,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,College,0,0,1,0,0,0,Male
R_aXgGxCEkeEm216d,Default Response Set,Anonymous,,,24.24.229.77,0,2015-08-09 21:05:58,2015-08-09 21:06:17,1,55565226,40,,,,,2,60000,4,36,34.135894775391,-117.15530395508,-1,,40,$50,0,0,1,0,0,0,Pacific Standard Time,America/Los_Angeles,0,0,0,0,0,0,0,1,0,Bachelor,0,1,0,0,0,0,Female
R_eFNL08wBBhb8twh,Default Response Set,Anonymous,,,98.216.86.25,0,2015-08-09 21:06:35,2015-08-09 21:07:13,1,43691763,,,,,30.00,2,35000,4,45,42.25959777832,-71.47029876709,-1,,30.00,$49.92,0,1,0,0,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Bachelor,0,1,0,0,0,0,Female
R_b43cQv7O5dzK9Zb,Default Response Set,Anonymous,,,68.191.170.7,0,2015-08-09 21:07:10,2015-08-09 21:07:34,1,74266364,,,,45.00,,2,60000,2,36,44.403305053711,-88.786201477051,-1,,45.00,$49.55,1,0,0,0,0,0,Central Standard Time,America/Chicago,0,1,0,0,0,0,0,0,0,College,0,0,1,0,0,0,Female
R_bjFR9vxFjVA45sV,Default Response Set,Anonymous,,,67.180.2.167,0,2015-08-09 21:08:15,2015-08-09 21:08:43,1,51245838,,45,,,,1,15000,1,35,37.811599731445,-122.24200439453,-1,,45,$50.08,0,0,0,1,0,0,Pacific Standard Time,America/Los_Angeles,0,0,0,0,0,0,0,1,0,Highschool,0,0,0,0,1,0,Male
R_7OL21yT58ArlBrL,Default Response Set,Anonymous,,,98.194.76.227,0,2015-08-09 21:10:27,2015-08-09 21:10:55,1,55852455,,,,49.55,,1,32000,2,54,29.032196044922,-95.469902038574,-1,,49.55,$49.55,1,0,0,0,0,0,Central Standard Time,America/Chicago,0,1,0,0,0,0,0,0,0,College,0,0,1,0,0,0,Male
R_d6bb6kKkW48MikR,Default Response Set,Anonymous,,,72.204.143.16,0,2015-08-09 21:11:19,2015-08-09 21:11:42,1,56736234,,45,,,,2,50000,2,25,29.848495483398,-90.063301086426,-1,,45,$50.08,0,0,0,1,0,0,Central Standard Time,America/Chicago,0,1,0,0,0,0,0,0,0,College,0,0,1,0,0,0,Female
R_39tRWfzxQ7uV8Pz,Default Response Set,Anonymous,,,172.73.125.144,0,2015-08-09 21:13:55,2015-08-09 21:14:16,1,93939231,,,45,,,1,80000,5,37,35.362503051758,-81.574096679688,-1,,45,$50.45,0,0,0,0,1,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Graduate,0,0,0,1,0,0,Male
R_diDhkFbCdOrq2ih,Default Response Set,Anonymous,,,99.90.88.198,0,2015-08-09 21:14:59,2015-08-09 21:15:41,1,87278820,,,45,,,1,90000,3,28,29.666793823242,-95.588401794434,-1,,45,$50.45,0,0,0,0,1,0,Central Standard Time,America/Chicago,0,1,0,0,0,0,0,0,0,Associates,1,0,0,0,0,0,Male
R_ebUSkbQ3xAXCrFX,Default Response Set,Anonymous,,,71.246.97.170,0,2015-08-09 21:15:29,2015-08-09 21:16:18,1,87615270,35,,,,,1,20000,5,58,40.735397338867,-73.878303527832,-1,,35,$50,0,0,1,0,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Graduate,0,0,0,1,0,0,Male
R_4H4P9bInHWj77dr,Default Response Set,Anonymous,,,108.193.223.1,0,2015-08-09 21:17:24,2015-08-09 21:17:41,1,64091410,,35.00,,,,1,9000,3,25,34.076095581055,-118.14419555664,-1,,35.00,$50.08,0,0,0,1,0,0,Pacific Standard Time,America/Los_Angeles,0,0,0,0,0,0,0,1,0,Associates,1,0,0,0,0,0,Male
R_cOwdUb1ibaOc08B,Default Response Set,Anonymous,,,67.188.157.15,0,2015-08-09 21:20:00,2015-08-09 21:20:47,1,97678435,,,,32.00,,1,30000,2,49,37.526000976562,-122.35580444336,-1,,32.00,$49.55,1,0,0,0,0,0,Pacific Standard Time,America/Los_Angeles,0,0,0,0,0,0,0,1,0,College,0,0,1,0,0,0,Male
R_5nGKgUFHvMfCA3b,Default Response Set,Anonymous,,,107.214.208.205,0,2015-08-09 21:20:34,2015-08-09 21:21:05,1,77319561,,43.00,,,,1,119000,4,39,34.126800537109,-84.573997497559,-1,,43.00,$50.08,0,0,0,1,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Bachelor,0,1,0,0,0,0,Male
R_a5aTQksDBtmdigl,Default Response Set,Anonymous,,,75.162.127.207,0,2015-08-09 21:23:33,2015-08-09 21:24:32,1,48852168,,,45.00,,,2,69000,4,42,40.624694824219,-111.71230316162,-1,,45.00,$50.45,0,0,0,0,1,0,Mountain Standard Time,America/Denver,0,0,0,0,0,0,1,0,0,Bachelor,0,1,0,0,0,0,Female
R_bHjbWolxUyDmsol,Default Response Set,Anonymous,,,50.138.105.60,0,2015-08-09 21:25:48,2015-08-09 21:26:14,1,82446188,,,25.20,,,2,12000,2,65,26.235702514648,-80.099601745605,-1,,25.20,$50.45,0,0,0,0,1,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,College,0,0,1,0,0,0,Female
R_8AGNFv2wsDliKQB,Default Response Set,Anonymous,,,76.107.108.153,0,2015-08-09 21:26:30,2015-08-09 21:26:54,1,31669110,,,,30,,1,12000,2,60,32.186096191406,-90.253997802734,-1,,30,$49.55,1,0,0,0,0,0,Central Standard Time,America/Chicago,0,1,0,0,0,0,0,0,0,College,0,0,1,0,0,0,Male
R_415TiR9aAGDiCO1,Default Response Set,Anonymous,,,74.132.33.160,0,2015-08-09 21:27:45,2015-08-09 21:28:27,1,47714258,,,,,40.00,1,98000,4,54,38.976501464844,-84.479797363281,-1,,40.00,$49.92,0,1,0,0,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Bachelor,0,1,0,0,0,0,Male
R_eyS4Vic0j06aR6Z,Default Response Set,Anonymous,,,107.196.109.252,0,2015-08-09 21:29:58,2015-08-09 21:30:22,1,11830724,,50.00,,,,2,82000,3,51,26.272003173828,-80.258003234863,-1,,50.00,$50.08,0,0,0,1,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Associates,1,0,0,0,0,0,Female
R_3k5lxRpFWwba2sB,Default Response Set,Anonymous,,,76.127.229.138,0,2015-08-09 21:31:43,2015-08-09 21:32:05,1,71639507,40,,,,,2,30000,5,36,42.123504638672,-72.63990020752,-1,,40,$50,0,0,1,0,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Graduate,0,0,0,1,0,0,Female
R_cvVDsZi4M1XuRVj,Default Response Set,Anonymous,,,71.156.50.1,0,2015-08-09 21:34:20,2015-08-09 21:34:51,1,65879030,,,10,,,2,10000,4,33,34.171798706055,-118.29150390625,-1,,10,$50.45,0,0,0,0,1,0,Pacific Standard Time,America/Los_Angeles,0,0,0,0,0,0,0,1,0,Bachelor,0,1,0,0,0,0,Female
R_bd6ORUyFshgTav3,Default Response Set,Anonymous,,,76.177.192.54,0,2015-08-09 21:35:36,2015-08-09 21:35:54,1,95860498,,,,,30,2,50000,4,28,37.645401000977,-84.817100524902,-1,,30,$49.92,0,1,0,0,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Bachelor,0,1,0,0,0,0,Female
R_cNDjdMZsGk11tIN,Default Response Set,Anonymous,,,24.181.89.70,0,2015-08-09 21:35:41,2015-08-09 21:36:13,1,35914696,45,,,,,2,30000,3,41,34.53889465332,-86.87329864502,-1,,45,$50,0,0,1,0,0,0,Central Standard Time,America/Chicago,0,1,0,0,0,0,0,0,0,Associates,1,0,0,0,0,0,Female
R_9O09IbyLzgEUtRb,Default Response Set,Anonymous,,,23.239.222.132,0,2015-08-09 21:42:40,2015-08-09 21:43:23,1,16290300,,,,45,,2,49000,4,53,38,-97,-1,,45,$49.55,1,0,0,0,0,0,Central Standard Time,America/Chicago,0,1,0,0,0,0,0,0,0,Bachelor,0,1,0,0,0,0,Female
R_03tbuTJiJcslrtb,Default Response Set,Anonymous,,,184.152.67.220,0,2015-08-09 21:49:23,2015-08-09 21:50:04,1,77746192,,50.08,,,,1,35000,2,52,40.694396972656,-73.990600585938,-1,,50.08,$50.08,0,0,0,1,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,College,0,0,1,0,0,0,Male
R_cGSxGBMoCGb3Onz,Default Response Set,Anonymous,,,73.187.173.176,0,2015-08-09 21:50:28,2015-08-09 21:50:55,1,88012941,,,35,,,1,35000,3,23,40.255798339844,-76.858596801758,-1,,35,$50.45,0,0,0,0,1,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Associates,1,0,0,0,0,0,Male
R_4I3199Jgt01EfoV,Default Response Set,Anonymous,,,50.178.111.81,0,2015-08-09 21:59:15,2015-08-09 21:59:51,1,32414034,,,,,49,1,40000,3,29,41.802398681641,-87.930603027344,-1,,49,$49.92,0,1,0,0,0,0,Central Standard Time,America/Chicago,0,1,0,0,0,0,0,0,0,Associates,1,0,0,0,0,0,Male
R_9NVd7mvjgmERkCV,Default Response Set,Anonymous,,,122.174.82.88,0,2015-08-09 21:59:48,2015-08-09 21:59:55,1,46512513,,,,,,,,,,10.804992675781,78.685607910156,-1,,NA,nan,0,0,0,0,0,1,India Standard Time,Asia/Calcutta,0,0,0,0,0,1,0,0,0,None,0,0,0,0,0,1,None
R_37MnvKZPIloJOYd,Default Response Set,Anonymous,,,122.174.82.88,8,2015-08-09 22:01:07,2015-08-09 22:01:11,1,68981936,,,,,,,,,,10.804992675781,78.685607910156,-1,,NA,nan,0,0,0,0,0,1,India Standard Time,Asia/Calcutta,0,0,0,0,0,1,0,0,0,None,0,0,0,0,0,1,None
R_brvNK08tHER4fjf,Default Response Set,Anonymous,,,98.192.35.90,0,2015-08-09 22:15:43,2015-08-09 22:16:05,1,38253848,,,,30,,1,74000,4,36,33.777297973633,-84.336601257324,-1,,30,$49.55,1,0,0,0,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Bachelor,0,1,0,0,0,0,Male
R_afwEvqziM6ZFSrH,Default Response Set,Anonymous,,,66.32.80.100,0,2015-08-09 22:18:19,2015-08-09 22:18:50,1,21989175,,,45,,,1,53000,2,42,34.052200317383,-118.24369812012,-1,,45,$50.45,0,0,0,0,1,0,Pacific Standard Time,America/Los_Angeles,0,0,0,0,0,0,0,1,0,College,0,0,1,0,0,0,Male
R_a5GnqV3lYmiRK1D,Default Response Set,Anonymous,,,75.161.148.119,0,2015-08-09 22:30:25,2015-08-09 22:31:27,1,15962685,,,,45.00,,1,48000,4,27,45.072402954102,-93.187400817871,-1,,45.00,$49.55,1,0,0,0,0,0,Central Standard Time,America/Chicago,0,1,0,0,0,0,0,0,0,Bachelor,0,1,0,0,0,0,Male
R_5bYS8fztinWvci1,Default Response Set,Anonymous,,,66.66.98.205,0,2015-08-09 22:43:31,2015-08-09 22:43:44,1,34256597,,,,,45,1,42000,4,28,43.216598510742,-78.058403015137,-1,,45,$49.92,0,1,0,0,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Bachelor,0,1,0,0,0,0,Male
R_e2naVaqKBblCctv,Default Response Set,Anonymous,,,182.65.217.68,0,2015-08-09 22:55:37,2015-08-09 22:55:40,1,66299580,,,,,,,,,,13.083297729492,80.283294677734,-1,,NA,nan,0,0,0,0,0,1,India Standard Time,Asia/Calcutta,0,0,0,0,0,1,0,0,0,None,0,0,0,0,0,1,None
R_eQBeJMAal3jF8Tr,Default Response Set,Anonymous,,,67.223.28.69,0,2015-08-09 23:10:56,2015-08-09 23:14:40,1,55338276,,,45,,,1,50000,4,29,36.45539855957,-82.208801269531,-1,,45,$50.45,0,0,0,0,1,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Bachelor,0,1,0,0,0,0,Male
R_9tBkBQ7PIowsDNX,Default Response Set,Anonymous,,,73.8.31.144,0,2015-08-09 23:16:41,2015-08-09 23:17:13,1,38554727,,,50.00,,,2,100000,1,55,41.604507446289,-87.995597839355,-1,,50.00,$50.45,0,0,0,0,1,0,Central Standard Time,America/Chicago,0,1,0,0,0,0,0,0,0,Highschool,0,0,0,0,1,0,Female
R_dj3rGNqhNEJhAMt,Default Response Set,Anonymous,,,108.15.198.239,0,2015-08-06 20:04:18,2015-08-09 23:24:03,1,46244491,,40.00,,,,2,74000,2,36,37.363693237305,-79.954902648926,-1,,40.00,$50.08,0,0,0,1,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,College,0,0,1,0,0,0,Female
R_9AGqPfT8qXxalSd,Default Response Set,Anonymous,,,173.26.7.56,0,2015-08-09 23:30:48,2015-08-09 23:32:41,1,96451292,,,,,32,2,89000,3,34,46.744003295898,-92.57389831543,-1,,32,$49.92,0,1,0,0,0,0,Central Standard Time,America/Chicago,0,1,0,0,0,0,0,0,0,Associates,1,0,0,0,0,0,Female
R_1B9VN78GPpCnX4F,Default Response Set,Anonymous,,,163.47.15.108,0,2015-08-09 23:54:29,2015-08-09 23:54:34,1,29266817,,,,,,,,,,13.083297729492,80.283294677734,-1,,NA,nan,0,0,0,0,0,1,India Standard Time,Asia/Calcutta,0,0,0,0,0,1,0,0,0,None,0,0,0,0,0,1,None
R_1NdDqDP69S4Jjff,Default Response Set,Anonymous,,,24.201.123.185,0,2015-08-09 23:56:54,2015-08-09 23:56:56,1,68996552,,,,,,,,,,48.433303833008,-71.066703796387,-1,,NA,nan,0,0,0,0,0,1,Eastern Standard Time,America/Toronto,0,0,1,0,0,0,0,0,0,None,0,0,0,0,0,1,None
R_2oFy7BXrwmujZ5z,Default Response Set,Anonymous,,,24.201.123.185,8,2015-08-09 23:57:35,2015-08-09 23:57:36,1,95879855,,,,,,,,,,48.433303833008,-71.066703796387,-1,,NA,nan,0,0,0,0,0,1,Eastern Standard Time,America/Toronto,0,0,1,0,0,0,0,0,0,None,0,0,0,0,0,1,None
